
1.443717, 48.487137, 56.433993, 48.065783, 45.786369, 56.962232, 28.513777, 42.592962, 61.378968, 48.001269, 48.246099, 61.013182, 46.046404, 48.739695, 53.357852, 48.157105, 45.920863, 55.008280, 48.152665, 46.919469, 61.930806, 48.193552, 43.716289, 57.020704, 48.669729, 45.785565, 56.738163, 47.396483, 48.320218, 55.766165, 47.973925, 45.495931, 57.768922, 45.247546, 46.977723, 58.833847, 46.602043, 44.155485, 56.237059, 48.367664, 44.451703, 61.436747, 45.576947, 47.879781, 56.597934, 47.747553, 48.592731, 35.202570, 43.838146, 45.378892, 61.778393, 45.191938, 48.287149, 53.374217, 45.878094, 48.461935, 60.533599, 47.706546, 47.472323, 55.991015, 44.735052, 46.975187, 55.969406, 44.395011, 48.141123, 58.459694, 48.215807, 49.461806, 60.073936, 48.879312, 43.673870, 60.309855, 44.858810, 47.055622, 60.862410, 48.877483, 47.964230, 62.160838, 46.279857, 48.854617, 56.201949, 48.134908, 45.472949, 57.369042, 44.971630, 45.120860, 59.996624, 48.765187, 47.292593, 59.230281, 45.419944, 45.989624, 53.661650, 45.601623, 47.123574, 55.883148, 46.387579, 43.325971, 61.107434, 46.128578, 47.885931, 56.599163, 47.892078, 48.664285, 59.331236, 48.118052, 45.098259, 60.304280, 42.590877, 44.139806, 56.921248, 48.491643, 45.687012, 61.107434, 44.538153, 49.127661, 55.916662, 47.518118, 44.980925, 57.389218, 45.581718, 46.943092, 61.302582, 48.111843, 43.028908, 55.837726, 47.551873, 44.755761, 57.371562, 44.274548, 44.902790, 60.435507, 48.001269, 45.053895, 55.415787, 45.861171, 49.380413, 61.024590, 47.918448, 46.247063, 56.939866, 45.779143, 47.865737, 56.875365, 47.366384, 48.811687, 56.209210, 47.869245, 45.296220, 53.824284, 44.985576, 47.342333, 56.275854, 47.834165, 47.465419, 60.021449, 48.650685, 47.790384, 61.227817, 43.611858, 45.591271, 56.125832, 47.920210, 48.080832, 50.599729, 49.073177, 48.035714, 59.955284, 45.455531, 45.870842, 55.935829, 44.887348, 44.690638, 56.655667, 43.991793, 45.102153, 59.683896, 47.449029, 44.715897, 54.223377, 45.704608, 48.232731, 60.547635, 47.738824, 47.245519, 60.533599, 44.859582, 47.673440, 56.369413, 45.779947, 45.458699, 59.171209, 48.918697, 44.980925, 55.129086, 45.934599, 48.178436, 56.391332, 47.869245, 46.206957, 60.588387, 48.596347, 47.986270, 61.577305, 44.002173, 45.608793, 59.850822, 44.898926, 48.449344, 57.226938, 48.593633, 45.566603, 60.977556, 45.322957, 44.814916, 53.460563, 47.631693, 47.528500, 55.362904, 45.658248, 45.045345, 61.217771, 47.869245, 47.599560, 59.621195, 47.061562, 47.803507, 58.256194, 46.950687, 43.060138, 55.970608, 47.405950, 45.148172, 56.284343, 47.252364, 45.024367, 60.375406, 45.227168, 45.359182, 56.755432, 47.570070, 44.731989, 59.078819, 43.687758, 44.204082, 56.029465, 48.521383, 44.119667, 60.400552, 41.638510, 46.839494, 55.779271, 48.100321, 47.449029, 54.384904, 45.337911, 48.113619, 59.823399, 47.283172, 45.496725, 55.037271, 46.921155, 44.115193, 55.533663, 46.927056, 47.254930, 58.428296, 47.063258, 46.601210, 57.654103, 46.378514, 44.764202, 56.803592, 43.343233, 42.518043, 52.444615, 42.163718, 46.606202, 35.264387, 44.309865, 45.275799, 56.561150, 43.869085, 45.731829, 47.513795, 43.391499, 44.542713, 52.928394, 26.723714, 44.350514, 56.413262, 43.766856, 45.153636, 52.829858, 42.586016, 43.994017, 56.169303, 45.592863, 26.624783, 55.549022, 43.285025, 45.162228, 52.422503, 45.944300, 41.442860, 52.998236, 44.574654, 42.947505, 37.273782, 42.730996, 43.390780, 53.585654, 46.126949, 43.359069, 55.859233, 42.930557, 44.667700, 49.486180, 43.254904, 43.681179, 
0.435556, 0.443507, 0.449233, 0.446490, 0.445792, 0.447331, 0.450746, 0.456021, 0.462969, 0.471874, 0.482397, 0.494635, 0.508761, 0.524877, 0.539091, 0.545586, 0.551963, 0.559211, 0.564687, 0.561948, 0.561253, 0.562823, 0.566223, 0.571316, 0.578081, 0.586679, 0.596798, 0.608278, 0.620805, 0.634236, 0.645255, 0.651453, 0.657899, 0.665528, 0.673514, 0.675070, 0.677152, 0.680634, 0.684621, 0.689775, 0.696179, 0.703121, 0.711033, 0.721060, 0.733526, 0.748428, 0.764415, 0.773787, 0.780911, 0.790118, 0.789234, 0.781672, 0.776017, 0.770691, 0.766131, 0.763775, 0.764265, 0.767920, 0.774963, 0.785029, 0.798195, 0.813169, 0.824652, 0.822651, 0.413491, 0.419498, 0.417489, 0.415151, 0.414843, 0.416367, 0.419652, 0.424642, 0.431277, 0.439361, 0.449131, 0.460492, 0.473584, 0.488443, 0.505406, 0.519923, 0.527170, 0.530416, 0.526453, 0.523427, 0.522856, 0.524064, 0.526948, 0.531660, 0.537832, 0.545794, 0.555101, 0.566118, 0.578727, 0.593312, 0.609720, 0.624664, 0.631335, 0.637776, 0.634631, 0.632917, 0.633331, 0.634077, 0.635113, 0.637672, 0.642186, 0.648869, 0.657557, 0.668352, 0.681959, 0.698706, 0.718832, 0.742052, 0.753811, 0.753347, 0.737704, 0.724797, 0.716028, 0.711025, 0.707932, 0.706440, 0.707227, 0.710647, 0.716601, 0.725220, 0.735824, 0.746480, 0.754184, 0.762859, 0.357197, 0.359091, 0.358609, 0.358641, 0.359598, 0.361800, 0.365186, 0.369749, 0.375544, 0.382459, 0.390571, 0.399976, 0.410587, 0.422428, 0.435164, 0.448572, 0.458407, 0.456813, 0.454537, 0.453267, 0.453329, 0.454814, 0.457467, 0.461425, 0.466660, 0.473265, 0.480988, 0.489950, 0.500067, 0.511457, 0.524007, 0.537044, 0.547499, 0.547238, 0.545929, 0.545116, 0.541882, 0.538581, 0.536756, 0.536580, 0.538716, 0.543226, 0.549694, 0.558413, 0.569242, 0.582239, 0.597257, 0.612779, 0.615908, 0.612255, 0.602872, 0.593635, 0.586652, 0.582207, 0.579972, 0.579250, 0.580406, 0.582735, 0.585785, 0.589346, 0.592475, 0.595511, 0.598251, 0.599012, 0.246865, 0.254684, 0.263773, 0.269892, 0.274556, 0.278658, 0.282792, 0.287189, 0.291665, 0.296559, 0.301719, 0.306905, 0.311936, 0.316662, 0.319902, 0.320280, 0.322020, 0.329173, 0.336096, 0.340351, 0.343429, 0.346282, 0.349210, 0.351295, 0.353459, 0.356067, 0.359550, 0.363928, 0.369086, 0.374345, 0.377894, 0.376318, 0.377726, 0.383813, 0.382250, 0.376770, 0.370837, 0.365590, 0.361339, 0.358188, 0.356685, 0.356359, 0.356813, 0.357495, 0.357793, 0.355895, 0.353060, 0.350383, 0.347623, 0.345637, 0.343750, 0.341841, 0.340017, 0.338297, 0.336754, 0.335398, 0.334465, 0.333807, 0.333030, 0.332542, 0.332267, 0.332035, 0.332006, 0.332249, 0.149041, 0.154030, 0.163345, 0.175911, 0.185760, 0.193154, 0.198784, 0.202982, 0.205938, 0.207603, 0.208127, 0.207159, 0.204301, 0.198400, 0.190352, 0.186103, 0.186024, 0.189771, 0.197227, 0.207509, 0.208923, 0.205198, 0.199410, 0.193225, 0.186548, 0.179501, 0.171708, 0.164049, 0.156648, 0.149848, 0.143433, 0.137626, 0.132328, 0.127462, 0.123135, 0.119214, 0.115338, 0.111695, 0.108542, 0.105591, 0.102880, 0.100341, 0.098171, 0.096133, 0.094187, 0.092456, 0.090886, 0.089440, 0.088194, 0.086694, 0.085656, 0.084595, 0.083721, 0.082894, 0.082139, 0.081496, 0.080874, 0.080353, 0.079964, 0.079622, 0.079311, 0.079083, 0.078959, 0.078934, 

1.182287, 46.779067, 46.923685, 56.137898, 47.222447, 46.851262, 42.506278, 47.397341, 47.381859, 61.071698, 45.306442, 45.561831, 43.557287, 45.308013, 45.763896, 60.183334, 49.263007, 47.719628, 57.966453, 47.214760, 45.684613, 59.720757, 44.877315, 46.735523, 55.791189, 47.571803, 45.925710, 56.738163, 44.472147, 48.529502, 59.705734, 47.803507, 45.488796, 58.993381, 44.657003, 45.436546, 59.391976, 47.189158, 42.999852, 56.615118, 48.852790, 45.182551, 61.036003, 47.766772, 45.400198, 56.918768, 47.670832, 44.854185, 53.480272, 47.621266, 47.796506, 59.696180, 48.347958, 46.755609, 61.568591, 44.817225, 44.634096, 61.322741, 45.554679, 47.489595, 59.462315, 47.764150, 47.625609, 59.261200, 47.901744, 48.637088, 57.945863, 48.101208, 43.342516, 56.839453, 48.003033, 45.739844, 57.153022, 47.353499, 45.841040, 61.377523, 45.171606, 45.731829, 59.377117, 44.984027, 46.160386, 59.181939, 43.832255, 46.171816, 55.768546, 47.590015, 44.756526, 61.095995, 44.631810, 45.405727, 59.978701, 44.781094, 45.310372, 59.448778, 48.450245, 44.342983, 61.014610, 45.184114, 44.804919, 55.652042, 45.435754, 45.153636, 56.082428, 43.981417, 48.421487, 59.065449, 47.545813, 48.933366, 56.741863, 48.322005, 45.029805, 59.804213, 44.521444, 47.184895, 56.070380, 45.236570, 47.422310, 56.336572, 45.504654, 48.181990, 55.565574, 48.270187, 43.348990, 59.474508, 44.741185, 48.162436, 59.569502, 47.603898, 43.813132, 56.171718, 48.408022, 44.663880, 61.091705, 46.644508, 45.195065, 56.995806, 48.055165, 45.053116, 58.230206, 45.309585, 48.417897, 60.579951, 48.253236, 44.590644, 61.235003, 46.667854, 47.616924, 60.118200, 45.775934, 47.137186, 60.297317, 48.026879, 47.596087, 59.973193, 47.719628, 48.359599, 52.226392, 47.641254, 45.631913, 55.995815, 45.881320, 47.557938, 55.908277, 46.813461, 48.966406, 55.908277, 48.320218, 45.004190, 54.687941, 45.387570, 47.504285, 55.842506, 47.636904, 47.126122, 60.215263, 47.195982, 47.398203, 60.350288, 45.036019, 45.158323, 55.785229, 47.446442, 48.114503, 38.627719, 43.730935, 45.195849, 56.197113, 48.206902, 44.368602, 56.545226, 44.541955, 47.308875, 52.387785, 48.550256, 47.199397, 61.516365, 45.001862, 45.251470, 56.902636, 44.000691, 44.060842, 59.846712, 47.521580, 44.860351, 59.531468, 45.367852, 46.324202, 60.940546, 47.834165, 43.261355, 56.194689, 48.309487, 44.660057, 56.562377, 43.834463, 45.601623, 59.284077, 48.055165, 44.970854, 54.384904, 45.099816, 47.799132, 59.348768, 47.041208, 43.651236, 55.434612, 46.685377, 43.943661, 33.451554, 43.614770, 45.022041, 56.287984, 48.404430, 44.659295, 56.656893, 44.541194, 47.213909, 52.016201, 47.220740, 46.509886, 59.340673, 47.960703, 46.366983, 59.992488, 43.436984, 45.141927, 58.495057, 44.117430, 47.806134, 58.305632, 47.779887, 44.808763, 60.302891, 45.211503, 43.601661, 55.926244, 45.275012, 44.358048, 32.903472, 44.389725, 46.084606, 55.229383, 44.715134, 44.733521, 57.124264, 44.095819, 44.867290, 57.816253, 46.398299, 42.075377, 54.051615, 45.607999, 43.571098, 33.872550, 44.676108, 45.648667, 57.290986, 41.767746, 42.305149, 55.959809, 45.450782, 45.444453, 56.227371, 45.316664, 43.499225, 56.572182, 45.279724, 45.103711, 41.595390, 41.842722, 42.703041, 55.866406, 44.820304, 28.013531, 55.502965, 43.287178, 45.267946, 53.024068, 45.863589, 41.361443, 52.811690, 40.983548, 43.454334, 41.403424, 42.185518, 45.148951, 52.991781, 45.081123, 42.326411, 55.090697, 42.272268, 45.350515, 49.381344, 45.993674, 45.091247, 56.061954, 44.959236, 44.870376, 53.182854, 42.077412, 
0.435556, 0.443507, 0.449233, 0.446490, 0.445792, 0.447331, 0.450746, 0.456021, 0.462969, 0.471874, 0.482397, 0.494635, 0.508761, 0.524877, 0.539091, 0.545586, 0.551963, 0.559211, 0.564687, 0.561948, 0.561253, 0.562823, 0.566223, 0.571316, 0.578081, 0.586679, 0.596798, 0.608278, 0.620805, 0.634236, 0.645255, 0.651453, 0.657899, 0.665528, 0.673514, 0.675070, 0.677152, 0.680634, 0.684621, 0.689775, 0.696179, 0.703121, 0.711033, 0.721060, 0.733526, 0.748428, 0.764415, 0.773787, 0.780911, 0.790118, 0.789234, 0.781672, 0.776017, 0.770691, 0.766131, 0.763775, 0.764265, 0.767920, 0.774963, 0.785029, 0.798195, 0.813169, 0.824652, 0.822651, 0.413491, 0.419498, 0.417489, 0.415151, 0.414843, 0.416367, 0.419652, 0.424642, 0.431277, 0.439361, 0.449131, 0.460492, 0.473584, 0.488443, 0.505406, 0.519923, 0.527170, 0.530416, 0.526453, 0.523427, 0.522856, 0.524064, 0.526948, 0.531660, 0.537832, 0.545794, 0.555101, 0.566118, 0.578727, 0.593312, 0.609720, 0.624664, 0.631335, 0.637776, 0.634631, 0.632917, 0.633331, 0.634077, 0.635113, 0.637672, 0.642186, 0.648869, 0.657557, 0.668352, 0.681959, 0.698706, 0.718832, 0.742052, 0.753811, 0.753347, 0.737704, 0.724797, 0.716028, 0.711025, 0.707932, 0.706440, 0.707227, 0.710647, 0.716601, 0.725220, 0.735824, 0.746480, 0.754184, 0.762859, 0.357197, 0.359091, 0.358609, 0.358641, 0.359598, 0.361800, 0.365186, 0.369749, 0.375544, 0.382459, 0.390571, 0.399976, 0.410587, 0.422428, 0.435164, 0.448572, 0.458407, 0.456813, 0.454537, 0.453267, 0.453329, 0.454814, 0.457467, 0.461425, 0.466660, 0.473265, 0.480988, 0.489950, 0.500067, 0.511457, 0.524007, 0.537044, 0.547499, 0.547238, 0.545929, 0.545116, 0.541882, 0.538581, 0.536756, 0.536580, 0.538716, 0.543226, 0.549694, 0.558413, 0.569242, 0.582239, 0.597257, 0.612779, 0.615908, 0.612255, 0.602872, 0.593635, 0.586652, 0.582207, 0.579972, 0.579250, 0.580406, 0.582735, 0.585785, 0.589346, 0.592475, 0.595511, 0.598251, 0.599012, 0.246865, 0.254684, 0.263773, 0.269892, 0.274556, 0.278658, 0.282792, 0.287189, 0.291665, 0.296559, 0.301719, 0.306905, 0.311936, 0.316662, 0.319902, 0.320280, 0.322020, 0.329173, 0.336096, 0.340351, 0.343429, 0.346282, 0.349210, 0.351295, 0.353459, 0.356067, 0.359550, 0.363928, 0.369086, 0.374345, 0.377894, 0.376318, 0.377726, 0.383813, 0.382250, 0.376770, 0.370837, 0.365590, 0.361339, 0.358188, 0.356685, 0.356359, 0.356813, 0.357495, 0.357793, 0.355895, 0.353060, 0.350383, 0.347623, 0.345637, 0.343750, 0.341841, 0.340017, 0.338297, 0.336754, 0.335398, 0.334465, 0.333807, 0.333030, 0.332542, 0.332267, 0.332035, 0.332006, 0.332249, 0.149041, 0.154030, 0.163345, 0.175911, 0.185760, 0.193154, 0.198784, 0.202982, 0.205938, 0.207603, 0.208127, 0.207159, 0.204301, 0.198400, 0.190352, 0.186103, 0.186024, 0.189771, 0.197227, 0.207509, 0.208923, 0.205198, 0.199410, 0.193225, 0.186548, 0.179501, 0.171708, 0.164049, 0.156648, 0.149848, 0.143433, 0.137626, 0.132328, 0.127462, 0.123135, 0.119214, 0.115338, 0.111695, 0.108542, 0.105591, 0.102880, 0.100341, 0.098171, 0.096133, 0.094187, 0.092456, 0.090886, 0.089440, 0.088194, 0.086694, 0.085656, 0.084595, 0.083721, 0.082894, 0.082139, 0.081496, 0.080874, 0.080353, 0.079964, 0.079622, 0.079311, 0.079083, 0.078959, 0.078934, 

1.293351, 46.476769, 57.791937, 47.093820, 47.696959, 55.952612, 27.568328, 43.910405, 56.092067, 48.462836, 47.829784, 56.536652, 44.587597, 45.492758, 60.571517, 44.544235, 48.218475, 59.697541, 44.897382, 45.425478, 59.848080, 44.864204, 46.333245, 57.566380, 47.026803, 47.497371, 60.934853, 45.664637, 48.652497, 53.021915, 44.538153, 46.031792, 54.609011, 44.007367, 47.335467, 56.172929, 45.604013, 44.303097, 56.959748, 47.121870, 42.677211, 32.412448, 45.082683, 44.324158, 61.207721, 44.644782, 48.227385, 59.463672, 48.240754, 44.954594, 60.613711, 45.060895, 43.317344, 61.199111, 46.688718, 45.647871, 59.997999, 46.977723, 48.018927, 56.156013, 47.404225, 48.079063, 57.101771, 47.613448, 44.959236, 59.975947, 44.768040, 44.905103, 57.159283, 48.454740, 45.721419, 61.832525, 44.324158, 48.691517, 59.298889, 47.771142, 45.019712, 59.685263, 44.388973, 48.338112, 60.429909, 47.586544, 47.155917, 60.380995, 48.433168, 46.701244, 59.638905, 43.921483, 45.572966, 59.431180, 45.729426, 45.672628, 58.192563, 45.080347, 48.079945, 60.205546, 44.725858, 46.953220, 54.563357, 44.736588, 47.121022, 55.564395, 45.545933, 48.325585, 57.731873, 47.732712, 45.381259, 55.391093, 45.763896, 47.492187, 56.069179, 48.083489, 46.046404, 55.963408, 47.273754, 45.201325, 56.534205, 44.555636, 48.282685, 58.655397, 47.303732, 44.659295, 57.065573, 44.462302, 48.098550, 59.507040, 47.255782, 47.153361, 60.231935, 49.077789, 44.808763, 61.289628, 44.936796, 44.564764, 60.976129, 48.439456, 48.373935, 59.861807, 46.989561, 45.330829, 59.971813, 45.113065, 46.834456, 55.361728, 47.387878, 42.977908, 60.912108, 47.162731, 46.603705, 57.095529, 47.569202, 47.285741, 34.616771, 44.435816, 47.626479, 55.593976, 45.392306, 47.532826, 59.211474, 47.302019, 48.223820, 58.941437, 48.281790, 43.166934, 56.231004, 47.474053, 44.731989, 60.719441, 46.536417, 46.960822, 57.045624, 47.275465, 48.671547, 53.068257, 45.702211, 44.622655, 60.032489, 47.188304, 43.503574, 59.700276, 46.641173, 47.364666, 56.011437, 45.382045, 48.033062, 53.364397, 47.297735, 44.984027, 51.127904, 44.309116, 47.237829, 60.629195, 45.797614, 43.752186, 56.985854, 48.737877, 43.510100, 56.648290, 44.213813, 44.720494, 59.555916, 47.405088, 45.102930, 54.256058, 45.405727, 48.027759, 60.018691, 47.530230, 44.057125, 56.369413, 45.039128, 47.486142, 55.705479, 45.017383, 45.457906, 60.039398, 44.280555, 47.274607, 59.297546, 44.854185, 44.306859, 59.068127, 44.490338, 46.157938, 59.025389, 45.434173, 46.480076, 59.981462, 46.265092, 47.369823, 53.072574, 46.967580, 44.737353, 49.655602, 45.010397, 46.963357, 60.329367, 44.912831, 44.454732, 54.847645, 46.963357, 44.198842, 32.833950, 43.247740, 47.025958, 54.843034, 47.892958, 47.407670, 52.923031, 45.009619, 47.983623, 54.821154, 45.504654, 46.265914, 55.525393, 44.810301, 47.005635, 55.653231, 45.067893, 48.165992, 57.403098, 47.218177, 44.255785, 53.886498, 45.061670, 46.561315, 54.161508, 43.772726, 44.481240, 54.278620, 46.336532, 44.095076, 32.173977, 44.587597, 45.576947, 52.249392, 45.623142, 42.808071, 52.297535, 46.669521, 45.497516, 56.775178, 45.325318, 44.958464, 51.668242, 44.601309, 42.603389, 35.398268, 41.946930, 45.367852, 52.513185, 44.735820, 43.340357, 55.230553, 45.850698, 43.811659, 56.284343, 45.277368, 40.995133, 52.170039, 44.878088, 43.300102, 37.631069, 42.691865, 44.766505, 52.950936, 41.906529, 42.965175, 55.164031, 44.941438, 44.952271, 56.364542, 45.147390, 43.651236, 56.070380, 45.601623, 45.608793, 52.771122, 41.930759, 41.924027, 
0.435556, 0.443507, 0.449233, 0.446490, 0.445792, 0.447331, 0.450746, 0.456021, 0.462969, 0.471874, 0.482397, 0.494635, 0.508761, 0.524877, 0.539091, 0.545586, 0.551963, 0.559211, 0.564687, 0.561948, 0.561253, 0.562823, 0.566223, 0.571316, 0.578081, 0.586679, 0.596798, 0.608278, 0.620805, 0.634236, 0.645255, 0.651453, 0.657899, 0.665528, 0.673514, 0.675070, 0.677152, 0.680634, 0.684621, 0.689775, 0.696179, 0.703121, 0.711033, 0.721060, 0.733526, 0.748428, 0.764415, 0.773787, 0.780911, 0.790118, 0.789234, 0.781672, 0.776017, 0.770691, 0.766131, 0.763775, 0.764265, 0.767920, 0.774963, 0.785029, 0.798195, 0.813169, 0.824652, 0.822651, 0.413491, 0.419498, 0.417489, 0.415151, 0.414843, 0.416367, 0.419652, 0.424642, 0.431277, 0.439361, 0.449131, 0.460492, 0.473584, 0.488443, 0.505406, 0.519923, 0.527170, 0.530416, 0.526453, 0.523427, 0.522856, 0.524064, 0.526948, 0.531660, 0.537832, 0.545794, 0.555101, 0.566118, 0.578727, 0.593312, 0.609720, 0.624664, 0.631335, 0.637776, 0.634631, 0.632917, 0.633331, 0.634077, 0.635113, 0.637672, 0.642186, 0.648869, 0.657557, 0.668352, 0.681959, 0.698706, 0.718832, 0.742052, 0.753811, 0.753347, 0.737704, 0.724797, 0.716028, 0.711025, 0.707932, 0.706440, 0.707227, 0.710647, 0.716601, 0.725220, 0.735824, 0.746480, 0.754184, 0.762859, 0.357197, 0.359091, 0.358609, 0.358641, 0.359598, 0.361800, 0.365186, 0.369749, 0.375544, 0.382459, 0.390571, 0.399976, 0.410587, 0.422428, 0.435164, 0.448572, 0.458407, 0.456813, 0.454537, 0.453267, 0.453329, 0.454814, 0.457467, 0.461425, 0.466660, 0.473265, 0.480988, 0.489950, 0.500067, 0.511457, 0.524007, 0.537044, 0.547499, 0.547238, 0.545929, 0.545116, 0.541882, 0.538581, 0.536756, 0.536580, 0.538716, 0.543226, 0.549694, 0.558413, 0.569242, 0.582239, 0.597257, 0.612779, 0.615908, 0.612255, 0.602872, 0.593635, 0.586652, 0.582207, 0.579972, 0.579250, 0.580406, 0.582735, 0.585785, 0.589346, 0.592475, 0.595511, 0.598251, 0.599012, 0.246865, 0.254684, 0.263773, 0.269892, 0.274556, 0.278658, 0.282792, 0.287189, 0.291665, 0.296559, 0.301719, 0.306905, 0.311936, 0.316662, 0.319902, 0.320280, 0.322020, 0.329173, 0.336096, 0.340351, 0.343429, 0.346282, 0.349210, 0.351295, 0.353459, 0.356067, 0.359550, 0.363928, 0.369086, 0.374345, 0.377894, 0.376318, 0.377726, 0.383813, 0.382250, 0.376770, 0.370837, 0.365590, 0.361339, 0.358188, 0.356685, 0.356359, 0.356813, 0.357495, 0.357793, 0.355895, 0.353060, 0.350383, 0.347623, 0.345637, 0.343750, 0.341841, 0.340017, 0.338297, 0.336754, 0.335398, 0.334465, 0.333807, 0.333030, 0.332542, 0.332267, 0.332035, 0.332006, 0.332249, 0.149041, 0.154030, 0.163345, 0.175911, 0.185760, 0.193154, 0.198784, 0.202982, 0.205938, 0.207603, 0.208127, 0.207159, 0.204301, 0.198400, 0.190352, 0.186103, 0.186024, 0.189771, 0.197227, 0.207509, 0.208923, 0.205198, 0.199410, 0.193225, 0.186548, 0.179501, 0.171708, 0.164049, 0.156648, 0.149848, 0.143433, 0.137626, 0.132328, 0.127462, 0.123135, 0.119214, 0.115338, 0.111695, 0.108542, 0.105591, 0.102880, 0.100341, 0.098171, 0.096133, 0.094187, 0.092456, 0.090886, 0.089440, 0.088194, 0.086694, 0.085656, 0.084595, 0.083721, 0.082894, 0.082139, 0.081496, 0.080874, 0.080353, 0.079964, 0.079622, 0.079311, 0.079083, 0.078959, 0.078934, 

1.256816, 46.844538, 57.748472, 47.012406, 44.706711, 55.950216, 34.471875, 43.547839, 60.991798, 47.523309, 46.815139, 60.826960, 42.761795, 44.385953, 59.664800, 44.627232, 27.714656, 59.344720, 47.823649, 47.890322, 56.550122, 47.575272, 46.033415, 55.798344, 45.261668, 47.603029, 56.058342, 46.352167, 46.348873, 59.128328, 47.418004, 47.987153, 57.294759, 48.847305, 43.704577, 59.662075, 45.336337, 46.586244, 57.748472, 46.749751, 48.011863, 60.852476, 45.667833, 48.837254, 55.969406, 47.565738, 44.672286, 59.216843, 43.684101, 45.081123, 59.328541, 48.074633, 45.825752, 56.749258, 46.152228, 45.092024, 56.654435, 46.778232, 43.106349, 59.302930, 44.434301, 47.982740, 39.340180, 47.705673, 47.930765, 60.094674, 48.484435, 47.701315, 41.719022, 45.012725, 47.810510, 55.456984, 48.448448, 47.742314, 59.097542, 44.780325, 48.799823, 60.783057, 44.663114, 45.725422, 56.058342, 44.534355, 47.053078, 55.947820, 48.120713, 44.740421, 60.746283, 44.905877, 48.307700, 33.208164, 47.661255, 47.449893, 60.193051, 47.415420, 42.801754, 55.514771, 45.245193, 47.374120, 59.927758, 47.361227, 45.640688, 55.637808, 44.680696, 46.716288, 56.048715, 47.060712, 43.637370, 60.811375, 44.976279, 48.754257, 35.448255, 47.625609, 47.299447, 59.813801, 44.618079, 47.285741, 59.481282, 44.437328, 47.324314, 60.525177, 47.434373, 47.012406, 59.391976, 43.791082, 44.956141, 59.343375, 44.676870, 46.165284, 60.024214, 46.379340, 47.641254, 61.128899, 45.418365, 44.321150, 56.998299, 44.768809, 47.250650, 56.187438, 44.423716, 47.328602, 60.314036, 47.570938, 48.375731, 35.073931, 43.707505, 44.974727, 56.482833, 45.756677, 46.805907, 59.076147, 47.406808, 44.991778, 60.808537, 44.183881, 43.334602, 56.315912, 47.378418, 47.373259, 55.979006, 43.860240, 44.705177, 59.242373, 48.081715, 44.801076, 37.985871, 45.833796, 44.039286, 53.504384, 47.266050, 46.962511, 50.436480, 44.314379, 46.985333, 55.661534, 45.029027, 46.500773, 55.517130, 48.263048, 42.764595, 56.328060, 46.302017, 44.168185, 59.343375, 45.026697, 45.113842, 38.264808, 45.835404, 47.407670, 55.602261, 45.151293, 47.367244, 58.861700, 46.224135, 43.351150, 59.944272, 45.905522, 47.509472, 55.927444, 46.595389, 47.073442, 53.143876, 44.052664, 45.754271, 56.071586, 47.620396, 47.982740, 53.501095, 45.793598, 48.042785, 55.530119, 48.595445, 45.652661, 55.585687, 47.081930, 44.383689, 60.696849, 45.212284, 47.960703, 58.668575, 47.900868, 45.144270, 55.374645, 44.092842, 46.227411, 59.447422, 47.532826, 42.474465, 60.293139, 47.681277, 47.116766, 55.859233, 46.431304, 48.370353, 55.217704, 47.428339, 44.384445, 56.807300, 43.886782, 44.490338, 58.631683, 47.717011, 46.632009, 57.999931, 46.798355, 47.722241, 52.630693, 26.198361, 46.103325, 58.900214, 47.512929, 47.281456, 59.108245, 46.811780, 45.669430, 58.214623, 47.047989, 44.722025, 52.923031, 45.268732, 46.574608, 54.752169, 46.028544, 46.202869, 58.329083, 45.933793, 45.481663, 59.020055, 42.596436, 43.292204, 57.487787, 42.974371, 28.977113, 56.973421, 46.137545, 46.061029, 55.631882, 44.874232, 45.196633, 51.440199, 41.541779, 43.332444, 36.818551, 42.770901, 45.588089, 52.839477, 45.511794, 42.726103, 51.072890, 43.482560, 44.761900, 55.867604, 43.897113, 41.331323, 54.620434, 42.486216, 45.581718, 35.395867, 44.728921, 45.078011, 51.899351, 44.495644, 41.893079, 49.907153, 45.042234, 45.191938, 55.679343, 45.468990, 44.357297, 52.984250, 44.764202, 42.757592, 35.497900, 41.740368, 45.636700, 52.205509, 45.446827, 44.559438, 50.517483, 43.100656, 42.676513, 
